TIC_ID,label,ExoplanetCandidate,flux,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88863718,PC,1,27404.78125,27400.7207,27387.7207,27389.33203,27396.37109,27395.93164,27391.36328,27401.77344,27394.8125,27394.30664,27395.90039,27396.47266,27394.98828,27403.70703,27404.33594,27396.96875,27399.5293,27405.64453,27399.92188,27381.85547,27390.66992,27391.64453,27381.31055,27391.74805,27401.41992,27393.70117,27389.95313,27382.45508,27394.13867,27404.15625,27397.83984,27407.22852,27395.39258,27409.69727,27388.24414,27398.84961,27393.0332,27393.25195,27395.32617,27392.37695,27408.65234,27395.35938,27415.30078,27400.71484,27401.58203,27406.37695,27412.3457,27393.00977,27404.00391,27398.94727,27406.04102,27399.66797,27385.73242,27382.73828,27373.04492,27358.34961,27351.0332,27367.51953,27366.91602,27382.42773,27383.91992,27396.57617,27410.10156,27391.30664,27417.62891,27404.77344,27402.73828,27406.06836,27404.22656,27398.08594,27398.5293,27403.49414,27401.08789,27390.72656,27383.25195,27397.87891,27395.56641,27400.21289,27401.24609,27392.41211,27401.25195,27399.75391,27402.78711,27394.76758,27412.29492,27402.42188,27392.21289,27397.71094,27401.16797,27394.83398,27407.32031,27415.20508,27403.60352,27396.09375,27403.9668,27405.97852,27399.22266,27402.71094,27406.33789,27410.32617,27393.20898,27413.35352,27400.40039,27396.18164,27400.37109,27405.10742,27393.59961,27398.8418,27402.73633,27402.25781,27404.18945,27397.31445,27399.78906,27393.46484,27396.0293,27392.81055,27402.88672,27396.88086,27399.02344,27406.72852,27404.53906,27407.22461,27404.06641,27403.20117,27396.16211,27405.625,27395.28711,27393.28906,27396.04688,27405.53125,27398.88086,27404.42969,27409.125,27397.12695,27392.48828,27386.56641,27398.59766,27399.20898,27406.15625,27402.11914,27398.0918,27397.49219,27406.04297,27395.34766,27390.85352,27384.51367,27376.54883,27363.1543,27364.33984,27361.58203,27364.02344,27369.63477,27375.83398,27386.78125,27400.66992,27400.00195,27399.02344,27382.5,27389.48438,27406.07813,27397.09375,27396.12891,27401.03906,27400.93359,27402.79492,27391.49023,27391.50391,27390.91992,27405.88867,27396.16992,27392.90039,27408.60742,27397.60742,27407.03906,27402.35742,27396.10742,27399.33789,27404.4668,27401.50977,27402.36719,27404.47266,27397.0293,27406.2168,27395.07617,27385.63477,27402.48047,27389.66406,27396.69531,27396.74219,27402.88086,27406.12891,27409.51758,27407.19727,27396.88086,27401.67188,27399.85352,27400.50977,27397.75,27402.13867,27405.13672,27404.81445,27408.6582,27405.53516,27389.20117,27392.92383,27396.44727,27393.7207,27397.17188,27401.44531,27411.11719,27406.92969,27389.98047,27398.83789,27399.89258,27391.50586,27395.55859,27393.82227,27400.83594,27412.88672,27408.52734,27402.13477,27402.07422,27407.7832,27401.19336,27403.36328,27405.79688,27406.82617,27394.97461,27403.96094,27397.30078,27396.29102,27389.64453,27392.82813,27390.18164,27386.74219,27392.39844,27380.24219,27381.72656,27360.64453,27361.42578,27355.73828,27347.26172,27365.77734,27369.73828,27378.89258,27390.2207,27385.80469,27393.50977,27404.88477,27395.70117,27404.00586,27402.80273,27409.4668,27408.95313,27404.31055,27405.32617,27387.30859,27396.73633,27400.47656,27391.4668,27397.76367,27397.11914,27403.8125,27399.51758,27392.4375,27401.03516,27398.95313,27403.51367,27400.50977,27398.69336,27407.38477,27406.50977,27409.96875,27404.18359,27395.53516,27406.5625,27394.4668,27401.79883,27394.37109,27403.47266,27402.39648,27398.47656,27405.33594,27405.91992,27396.80078,27394.00195,27391.61133,27390.35352,27407.9375,27398.99805,27403.72266,27396.42188,27401.04297,27409.68945,27388.27148,27397.18945,27399.80859,27410.83984,27396.75,27394.0918,27399.9668,27387.76172,27405.85547,27402.53906,27407.02344,27393.52734,27410.64063,27400.55469,27413.2207,27397.49805,27397.74219,27396.06836,27397.4082,27390.39258,27394.94922,27401.36719,27393.22656,27394.35547,27393.83008,27393.00195,27394.25,27407.70508,27397.52539,27393.88281,27404.25586,27391.20703,27396.23438,27387.91602,27382.30273,27371.08594,27358.45117,27360.13477,27358.91211,27363.86719,27371.61328,27373.18164,27382.76563,27378.75977,27387.43359,27398.52344,27394.11328,27400.89453,27399.87891,27392.93555,27400.15234,27384.02344,27397.98047,27398.64258,27393.57227,27399.39063,27393.08984,27413.03516,27401.01367,27401.43945,27398.82813,27403.24609,27395.21094,27398.18945,27401.46484,27400.7793,27404.04883,27387.35742,27395.35352,27393.2793,27401.22266,27403.96484,27406.10742,27403.63281,27388.68945,27399.96289,27390.86328,27394.78711,27384.33984,27393.98633,27398.20117,27397.92383,27406.53516,27398.86914,27396.01758,27411.52148,27402.4082,27400.50781,27395.26563,27397.89063,27410.25586,27407.22852,27393.99609,27403.88672,27395.75977,27400.4375,27394.08008,27409.08203,27398.74609,27404.33008,27409.09961,27402.60156,27400.31055,27399.26172,27394.04883,27394.41406,27403.52148,27404.89258,27403.74609,27406.13086,27418.92188,27404.42969,27412.08008,27400.32813,27405.25,27412.98633,27399.22266,27408.73828,27408.57227,27416.07422,27406.11719,27395.00195,27398.64258,27400.16211,27396.17188,27397.28711,27392.13477,27395.74414,27371.80469,27371.15234,27356.04102,27364.35156,27367.57617,27369.60742,27375.83398,27386.23438,27396.36914,27402.75781,27403.01367,27400.39648,27392.85938,27410.24609,27405.96875,27403.22461,27408.75391,27398.00195,27409.02148,27400.81641,27392.32031,27392.92383,27406.95898,27409.33008,27399.61914,27395.91992,27397.0957,27394.65234,27398.18945,27398.06055,27402.72461,27400.06641,27410.19141,27408.32227,27400.39844,27393.81641,27410.94922,27396.82617,27393.04492,27402.40234,27411.51172,27398.60547,27399.92383,27414.71875,27397.97656,27394.70508,27395.29688,27394.85352,27400.1875,27393.48438,27400.43164,27399.39648,27399.16602,27396.5957,27402.2793,27400.04492,27400.84375,27404.70313,27398.125,27395.23047,27407.07422,27412.4043,27406.20703,27407.73047,27399.37109,27403.52734,27392.37109,27408.66211,27397.5625,27401.51563,27400.53516,27401.17188,27403.43359,27402.67383,27388.73242,27397.01758,27393.06641,27402.11328,27387.90039,27397.94141,27396.27734,27399.24219,27407.87109,27403.14063,27402.69141,27393.56055,27398.41992,27398.08398,27396.73047,27405.44141,27386.50977,27375.94531,27381.75977,27356.74219,27358.36328,27355.64844,27356.70508,27365.82227,27380.36523,27377.35352,27385.84766,27391.85938,27393.4082,27391.45898,27395.34766,27398.80469,27386.26563,27392.81445,27385.17188,27384.89258,27392.76367,27389.13672,27390.59961,27396.35742,27393.35352,27390.43555,27394.66797,27394.8457,27387.43555,27391.60156,27396.84961,27403.39844,27392.46094,27400.60938,27402.90625,27398.43164,27385.14648,27390.57031,27391.74219,27395.48242,27402.20898,27394.99219,27389.93555,27387.00586,27394.26172,27387.69727,27390.71484,27392.4043,27390.91406,27393.59375,27398.875,27393.37305,27392.5332,27384.25,27387.14453,27392.87109,27400.19727,27395.02539,27394.57617,27399.33203,27389.43555,27384.92188,27389.68945,27386.54297,27399.69336,27395.56641,27392.54492,27385.70117,27399.82227,27408.8418,27396.92969,27395.70508,27398.66992,27399.24609,27405.87891,27392.09961,27393.43164,27398.55469,27401.58008,27405.01172,27387.91797,27397.2832,27398.30273,27406.9082,27407.23047,27401.84375,27398.45703,27401.80469,27402.02344,27394.83398,27401.34961,27402.55859,27386.79492,27395.625,27396.37109,27398.22656,27396.37109,27406.85547,27408.76758,27404.45898,27404.7832,27399.81445,27394.69922,27402.37695,27393.5293,27391.53711,27384.5625,27376.19531,27369.65234,27362.17773,27356.66016,27358.90625,27369.35547,27382.11328,27390.33594,27399.17773,27397.96289,27407.65234,27406.9082,27393.93359,27399.00977,27402.01758,27395.55859,27396.29297,27399.87695,27397.07031,27403.33984,27403.95703,27405.89258,27411.4707,27397.99609,27405.19141,27400.81641,27402.61523,27407.5918,27404.23438,27402.29883,27403.68359,27403.80664,27408.56836,27396.92969,27396.06641,27395.80273,27390.17969,27403.29102,27401.69727,27399.66797,27400.5918,27387.34375,27397.7832,27398.42383,27398.32422,27401.74609,27407.64648,27402.45703,27405.26172,27399.18164,27400.81445,27393.16016,27417.19727,27401.61328,27401.0918,27397.61523,27407.75781,27395.25,27403.76758,27405.87305,27396.73047,27396.14844,27385.30664,27405.60938,27415.875,27393.08594,27393.96094,27394.04883,27398.94141,27395.79688,27405.55078,27397.16016,27395.13281,27404.74805,27403.11914,27392.05078,27401.11133,27390.33984,27403.64844,27405.92383,27396.81445,27407.44141,27404.67188,27408.72266,27398.99219,27400.70117,27387.99609,27393.41992,27400.70703,27389.45313,27379.02344,27367.82617,27364.50977,27362.02344,27350.93164,27362.7207,27371.23242,27379.92773,27389.6582,27391.07813,27400.88477,27397.12891,27403.91602,27404.22266,27397.99023,27405.6543,27402.17969,27392.85938,27399.75781,27395.81055,27400.30078,27394.80273,27396.41211,27396.70313,27399.92969,27389.75586,27391.67188,27395.94531,27409.44727,27392.2832,27394.64453,27397.86133,27400.26563,27405.2832,27393.93164,27391.09961,27403.45313,27400.79492,27413.0957,27408.70703,27406.51563,27393.95117,27405.30859,27408.84766,27406.72656,27396.51563,27406.67578,27396.46484,27397.16406,27397.01367,27401.11328,27406.26172,27398.76563,27399.98828,27399.56836,27392.35156,27400.79492,27397.14063,27395.02539,27416.24219,27395.33398,27406.79297,27417.5,27403.54297,27398.06055,27398.6582,27403.36914,27400.85352,27398.34961,27405.20703,27415.78906,27402.8457,27402.33984,27399.3125,27399.86328,27396.68359,27395.79102,27393.71484,27397.64844,27392.16797,27402.42383,27399.38086,27403.34375,27390.17969,27399.04688,27397.85547,27400.53125,27409.26953,27405.49609,27396.58594,27415.0332,27396.63086,27386.47852,27378.49609,27371.83203,27371.00195,27361.0918,27364.53711,27367.89648,27370.64063,27375.32227,27382.17383,27397.38867,27392.30078,27388.47656,27388.78711,27394.05469,27391.78516,27390.91211,27385.94531,27392.66016,27391.88086,27405.88086,27403.4707,27399.99414,27393.88281,27391.56055,27407.76563,27391.20703,27397.81055,27399.72461,27400.5918,27396.79102,27405.80859,27406.46484,27397.80859,27400.19141,27405.17188,27391.40234,27391.78711,27393.58594,27383.4082,27397.37305,27389.53516,27386.66406,27384.78711,27398.22461,27404.85352,27403.20898,27412.32031,27397.42969,27407.62891,27405.23828,27393.60742,27399.71094,27399.72461,27407.23438,27397.85156,27398,27410.48828,27407.12695,27404.01172,27398.81836,27403.11914,27388.15039,27397.03516,27397.52148,27400.0918,27406.375,27405.32031,27394.85156,27392.92578,27391.17188,27399.23633,27402.17383,27397.47852,27397.77539,27395.7207,27401.43945,27419.27539,27403.46875,27402.14844,27400.05078,27403.1875,27404.89063,27411.32813,27416.93945,27401.65039,27405.60938,27403.66211,27389.10742,27390.9043,27393.38867,27391.84961,27389.80664,27366.72656,27363.7207,27360.92969,27363.48438,27364.29492,27360.54492,27362.42773,27380.51953,27389.27344,27397.50781,27398.09766,27402.85547,27415.18164,27398.92773,27400.59961,27407.99023,27411.34375,27402.05078,27409.7168,27400.79883,27402.98242,27397.16602,27403.26563,27392.70117,27401.85742,27397.76172,27390.71875,27397.55859,27395.98242,27394.00977,27390.94336,27392.62695,27403.09961,27411.53125,27396.41992,27396.14453,27399.6582,27413.625,27403.08984,27390.90039,27408.18945,27409.2793,27411.81055,27401.25977,27413.10547,27411.78125,27413.16016,27408.50781,27402.67383,27392.79492,27391.34766,27389.93555,27404.42188,27410.4707,27401.10547,27403.02734,27396.10352,27400.42578,27398.29688,27388.875,27403.06641,27404.42969,27392.54492,27397.79688,27383.06055,27390.67578,27391.36133,27400.91211,27400.46094,27396.49609,27403.34961,27407.19141,27404.52539,27402.23828,27387.66797,27391.42188,27396.13867,27398.17969,27394.0293,27387.36328,27398.87695,27395.63672,27403.29492,27403.17578,27394.9668,27395.30078,27392.91992,27395.77734,27393.79297,27395.66797,27401.27148,27392.65625,27388.77344,27376.57617,27357.52148,27361.93555,27356.84375,27374.86523,27389.96289,27381.42773,27384.53906,27391.35156,27405.88477,27408.23828,27395.45508,27393.50977,27394.49414,27393.54297,27389.27344,27387.44141,27399.00977,27403.94141,27392.08789,27393.59375,27393.10547,27402.76563,27391.74023,27394.19141,27394.60742,27395.35547,27409.16016,27411.24219,27407.4082,27403.14844,27397.34375,27411.7207,27404.16992,27393.66211,27405.50195,27404.82031,27411.00977,27401.2207,27394.46094,27401.61133,27404.42383,27397.85352,27393.41211,27392.82617,27400.25195,27396.47656,27413.17578,27398.94531,27400.95898,27408.39453,27403.14063,27404.26953,27395.87891,27403.04102,27407.53711,27411.39258,27408.13672,27398.81641,27402.00391,27400.32031,27406.39453,27400.08398,27403.03906,27399.33984,27397.46875,27409.15625,27402.30273,27399.83203,27396.61328,27413.05078,27396.51172,27403.07031,27402.53711,27405.07617,27403.16797,27403.99219,27410.55469,27407.64063,27404.75,27405.69922,27411.20898,27403.28516,27413.21484,27418.92188,27402.7832,27407.54297,27399.57422,27405.69336,27405.41602,27394.24609,27388.31055,27390.45508,27379.69141,27382.41602,27360.19727,27378.92188,27380.73242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
